source,description,goal,compute,data_handling,network,security_compliance,management_monitoring,cloud_service_essentials,ambiguity_type,ambuiguity,comments
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The provisioning / de-provisioning SLAs may differ for the different cloud deployment models,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Ability to integrate fully with the Government of India approved Certificate Authorities to enable the Government Departments use the Digital Certificates / Digital Signatures,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The respective Government Department shall retain ownership of any user created/loaded data and applications hosted on CSP’s infrastructure and maintains the right to request (or should be able to retrieve) full copies of these at any time,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"The respective Government Department retains ownership of all virtual machines, templates, clones, and scripts/applications created for the department’s application",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The respective Government Department retains the right to request (or should be able to retrieve) full copies of these virtual machines at any time,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The respective Government Department retains ownership of Department loaded software installed on virtual machines and any application or product that is deployed on the Cloud by the Government Department,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"The respective Government Department shall be provided access rights (including the underlying secure connection) to the user administration / portal of cloud services to have visibility into the dashboard, SLAs, management reports, etc provided by the Cloud Service provider",1,0,0,0,1,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,CSP shall not provision any unmanaged VMs for the applications,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"CSPs shall provide interoperability support with regards to available APIs, data portability etc for the Government Department to utilize in case of Change of cloud service provider, migration back to in-house infrastructure, burst to a different cloud service provider for a short duration or availing backup or DR services from a different service provider",1,0,0,0,0,1,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Should adhere to the ever evolving guidelines as specified by CERT-In,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Should adhere to the relevant standards published (or to be published) by DeitY or any standards body setup / recognized by Government of India and notified to the CSP by DeitY as a mandatory standard,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,CSP shall also adhere to the relevant audit requirements as defined in the RFP,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"DeitY has initiated the process of identification of the Standards, develop the necessary specifications, frameworks and guidelines with the help of a Cloud Management Office (CMO)",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The provisionally empaneled cloud service offerings will have the option to comply with the full-fledged guidelines & standards as and when the such guidelines / standards are published by DeitY to get the full empanelment within the timeframe given by DeitY,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"CSP is responsible for all costs associated with implementing, assessing, documenting and maintaining the empanelment",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"In case of any delay in publishing full-fledged guidelines / standards by CMO or identification of any critical gaps or deemed as required by DeitY during the period of provisional empanelment, additional guidelines / standards may be published by DeitY from time to time that will be applicable for the Provisionally Empaneled Cloud Service Offerings",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Provisionally empaneled cloud service offerings must comply with the additional guidelines / standards (applicable for the Provisionally Empaneled Cloud Service Offerings) as and when such guidelines / standards are published by DeitY at no additional cost to retain the provisional empanelment status,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Cloud Service Providers will be given sufficient time and notice period to comply to the additional guidelines / standards,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Any downtime during such approved upgrades will be considered as approved downtime for SLA calculations,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Government Department has the option to extend the Provisional Empanelment duration on expiry, to avail the services of the CSP for continuation of the services without the need to go for a separate empanelment process",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The duration of extension will be decided by Government Department and will be up to a maximum of one year,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"The decision on the extension will be taken exclusively by Government Department keeping in consideration: satisfactory performance of the Agency, time constraints or other serious impediments in initiation / completion of full-fledged empanelment process, technological reasons, Where circumstances inescapably require taking recourse to this option",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide the ability to provision virtual machines, storage and bandwidth dynamically (or on-demand), on a self-service mode or as requested",1,1,1,1,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Enable Service Provisioning via online portal/interface (tools),1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Enable Service Provisioning via Application Programming Interface (API),1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Secure provisioning, de-provisioning and administering [such as Secure Sockets Layer (SSL)/Transport Layer Security (TLS) or Secure Shell (SSH)]",1,0,0,1,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Support the terms of service requirement of terminating the service at any time (ondemand),0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide a webpage and associated Uniform Resource Locator (URL) that describes the following: Service Level Agreements (SLAs), Help Desk and Technical Support, Resources (Documentation, Articles/Tutorials, etc)",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Make the Management Reports described in this RFP accessible via online interface, these reports shall be available for one year after being created",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"The CSP is expected to carry out the capacity planning in advance to identify & provision, where necessary, the additional capacity to meet the user growth and / or the peak load requirements to support the scalability and performance requirements of the solution",1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,There should not be any constraints on the services,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The CSP shall ensure that effective Remote Management features exist so that issues can be addressed by the Government Department in a timely and effective manner,1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Service Provisioning shall be available with two factor authentication via the SSL through a web browser,1,0,0,1,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide a robust, fault tolerant infrastructure with enterprise grade SLAs with an assured uptime of 99,5%, SLA measured at the VM Level & SLA measured at the Storage Levels",1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Document and adhere to the SLAs to include: Service Availability (Measured as Total Uptime Hours / Total Hours within the Month) displayed as a percentage of availability up to one-tenth of a percent (eg 99,5%), within a month of a major outage occurrence resulting in greater than 1-hour of unscheduled downtime",1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Describe the outage including description of root-cause and fix, service provisioning and de-provisioning times (scale up and down) in near real- time should be as per the SLA requirement of the Government Department",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The provisioning / de-provisioning SLAs may differ for the different cloud deployment models,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Helpdesk and Technical support services to include system maintenance windows,1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,CSP shall implement the monitoring System including any additional tools required for measuring and monitoring each of the Service Levels as per the SLA between the Government Department and the CSP,1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Manage the network, storage, server and virtualization layers, to include performance of internal technology refresh cycles applicable to meet the SLAs",1,0,0,0,0,1,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide a secure, dual factor method of remote access which allows the Government Department designated personnel (privileged users) the ability to perform duties on the hosted infrastructure",1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Upgrade and periodically replace hardware without financial impact to the Government Department,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,All the data within it shall be immediately deleted/destroyed and certify the VM and data destruction to the Government Department as per stipulations and shall ensure that the data cannot be forensically recovered,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Perform patch management appropriate to the scope of their control and/or Provide self-service tools to perform patch management,1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Alerts well in advance on the upcoming patches via email and management portal,1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Patch VMs on the next available patch management change window and / or provide self-service tools to patch VMs,1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Application of automated OS security patches (where OS is the responsibility of the CSP) and / or provide self-service tools for application of OS security patches,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Send regular reminders to the Government Department designated email address five (5) days prior to patch cut-off dates,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,OS level vulnerability management – all OS images created within the cloud platform are regularly patched with the latest security updates or the latest security updates are available to the Government Department along with the self-service tools to apply the patches as per the requirement of the Government Department,1,0,0,0,1,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide the artifacts, security policies and procedures demonstrating its compliance with the Security Assessment and Authorization requirements as described in Security Requirements in this RFP",1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Monitor availability of the servers, CSP -supplied operating system & system software, and CSP’s network",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"The CSP is fully responsible for tech refreshes, patch management and other operations of infrastructure that is in the scope of the CSP",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Investigate outages, perform appropriate corrective action to restore the hardware, operating system, and related tools",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,CSP should manage CSP provisioned infrastructure including VMs as per the ITIL standards,1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Comply with technology refresh requirements as required so as to upgrade any technology prior to reaching end of life / end of support and as well as to ensure security requirements and service level agreements (SLA) are met,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Software (limited to OS, security solutions and other platform stack where offered by the CSP to the Government Department) will never be more than two versions behind unless deferred or rejected by Government Department; This is not applicable to software such as cloud management stack (provisioning, orchestration and metering, etc)",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Manage data isolation in a multi-tenant environment,1,0,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The CSP should provide tools and mechanism to the Government Department or its appointed agency for defining their backup requirements & policy,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"The CSP should provide tools and mechanism to the Government Department or its appointed agency for configuring, scheduling, performing and managing back-ups and restore activities (when required) of all the data including but not limited to files, folders, images, system state, databases and enterprise applications in an encrypted manner as per the defined policy",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Transfer data back in-house either on demand or in case of contract or order termination for any reason,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Manage data remanence throughout the data life cycle,1,0,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Provide and implement security mechanisms for handling data at rest and in transit,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,CSP shall not delete any data at the end of the agreement (for a maximum of 45 days beyond the expiry of the Agreement) without the express approval of the Government Department,1,0,0,0,1,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"When the Government Department or CSP (with prior approval of the Government Department) scales down the infrastructure services, CSP is responsible for deleting or otherwise securing Government Department’s Content/data prior to VM deletion and in case deleted, shall ensure that the data cannot be forensically recovered",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide automatic monitoring of resource utilization and other events such as failure of service, degraded service, etc via service dashboard or other electronic means",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Local Area Network (LAN) shall not impede data transmission,1,0,0,1,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Provide a redundant local area network (LAN) infrastructure and static IP addresses from customer IP pool or “private” non-internet routable addresses from CSP pool,1,0,0,1,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Ability to deploy VMs in multiple security zones, as required for the project, defined by network isolation layers in the Customer’s local network topology",1,0,0,1,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Provide access to Wide Area Network (WAN),1,0,0,1,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Provide infrastructure that is IPv6 compliant,1,0,0,1,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,CSP shall support for providing the secure connection to the Data Center and Disaster Recovery Center (where applicable) from the Government Department Offices,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The data center and disaster recovery centre facilities (where applicable) should support connection to the wide area network through high bandwidth links of appropriate capacity to take care of the needs of various types of user entities,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Provision has to be made for segregation of access path among various user categories,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Support dedicated link to the offices of the Government Department to access the data center and a separate internet link for the other external stakeholders to get access to Government Department services,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,CSP shall have the capability to provide adequate bandwidth between Primary Data Center and Disaster Recovery Center for data replication purpose,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Support network level redundancy through MPLS lines from two different service providers, alternate routing paths facilitated at ISP backbone (MPLS), redundant network devices etc",1,0,0,1,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,These two network service providers should not share same back end infrastructure,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Redundancy in security and load balancers, in high availability mode, will be provided to facilitate alternate paths in the network",1,1,0,1,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"The data center facilities shall cater for the space, power, physical infrastructure (hardware)",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The data center facilities and the physical and virtual hardware should be located within India,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The space allocated for hosting the infrastructure in the Data Center should be secure,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The Data Center should be certified for the latest version of ISO 27001 (year 2013) and provide service assurance and effectiveness of Management compliant with SSAE 16 / ISAE 3402 standards,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The NOC and SOC facility must be within India for the Cloud Environments and the managed services quality should be certified for ISO 20000:1,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The Data Center should conform to at least Tier III standard (preferably certified under TIA 942 or Uptime Institute certifications by a 3rd party) and implement tool-based processes based on ITIL standards,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"All the physical, environmental and security features, compliances and controls of the Data Center facilities (as required under this RFP) shall be enabled for the environment used for offering cloud services",1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide staff, technical and supervisory, in sufficient numbers to operate and manage the functioning of the DC & DRC with desired service levels",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Physical Security Standards as per the latest version of ISO 27001 (year 2013) standards,1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"The service shall be available online, on-demand, and dynamically scalable up or down per request for service from the end users (Government Department or Government Department’s nominated agencies) with two factor authentication via the SSL through a web browser",1,0,0,1,1,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Service shall provide scalable, redundant, dynamic storage",1,0,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Service shall provide users with the ability to procure storage with two factor authentication via the SSL through a web browser and manage storage capabilities remotely via the SSL VPN clients as against the public internet,1,0,1,1,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Service shall provide storage capabilities on-demand, dynamically scalable per request and management of the storage via the SSL VPN clients as against the public internet",1,0,1,1,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Storage Space: Online, on-demand virtual storage supporting a single storage sizes in multiples of 1 GB 5",1,0,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Data Transfer Bandwidth: Bandwidth utilized to transfer files/objects in/out of the providers infrastructure supporting a minimum of 100GB of data transferred (in and out) within 1 hour via the network,1,0,0,1,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"There shall not be any additional costs associated with data transfer over and above the ordinary bandwidth charges, or for bulk transfer for Government Department",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"The service shall be available online, on-demand and dynamically scalable up or down per request for service from the end users (Government Department or Government Department’s nominated agencies) with two factor authentication via the SSL through a web browser",1,1,0,1,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Service shall provide auto-scalable, redundant, dynamic computing capabilities or virtual machines",1,1,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Service shall allow Government Department authorized users to procure and provision computing services or virtual machine instances online with two factor authentication via the SSL through a web browser,1,1,0,1,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Service shall allow users to securely and remotely load applications and data onto the computing or virtual machine instance from the SSL VPN clients only as against the public internet,1,0,0,1,1,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Perform an Image backup of Customer VM Image information or support the ability to take an existing running instance or a copy of an instance and export the instance into a Government Department’s approved image format,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Configuration and Management of the Virtual Machine shall be enabled via a Web browser over the SSL VPN clients only as against the public internet,1,1,0,1,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"In case of suspension of a running VM, the VM shall still be available for reactivation for a reasonable time without having to reinstall or reconfigure the VM for the Government Department solution",1,1,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"In case of suspension beyond a reasonable time, all the data within it shall be immediately deleted / destroyed and certify the VM and data destruction to the Government Department as per stipulations and shall ensure that the data cannot be forensically recovered",1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"CSP shall ensure that VMs receive OS patching, health checking, Systematic Attack Detection and backup functions",1,0,0,0,1,1,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Monitor VM up/down status and resource utilization such as RAM, CPU, Disk, IOPS and network",1,1,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"CPU (Central Processing Unit) - CPU options shall be provided as follows: A minimum equivalent CPU processor speed of 2.4GHz shall be provided, The CPU shall support 64-bit operations",1,1,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide hardware or software based virtual load balancer Services (VLBS) through a secure, hardened, redundant CSP Managed Virtual Load Balancer platform",1,1,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Provide hardware or software based virtual load balancing as a service to provide stateful failover and enable Customers to distribute traffic load across multiple servers,1,1,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Service shall support one or more of the major OS such as Windows, LINUX, Management of the OS processes and log files including security logs retained in guest VMs; Provide anti-virus protection; Provide OS level security as per CSP standard operational procedures as defined in the Information Security Controls for Cloud Managed Services and supporting documentation",1,1,0,0,1,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Persistent Bundled Storage is retained when the virtual machine instance is stopped or Non-Persistence – Non-Persistence Bundled Storage is released when the virtual instance is stopped,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"If quoting Non-Persistence VM, the CSP shall provide VM Block storage",1,0,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Physical memory (RAM) reserved for virtual machine instance or Computing supporting a minimum of 1GB of RAM,1,1,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Memory (RAM) requirement should be different for different type of servers such as web servers and database servers,1,1,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Disk Space options allocated for all virtual machines and file data supporting a minimum of 40GB bundled storage,1,1,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Service shall provide scalable, redundant, dynamic Web-based storage",1,1,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Service shall provide users with the ability to procure and provision block storage capabilities for cloud virtual machines remotely with two factor authentication via the SSL through a web browser,1,0,1,1,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Service shall provide block storage capabilities on-demand, dynamically scalable per request for virtual machine instances",1,0,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Once mounted, the block storage should appear to the virtual machine like any other disk Online, on-demand storage volumes of arbitrary size ranging from 1 GB to at least 1 TB",1,1,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Government Department retains ownership of all virtual machines, templates, clones, and scripts/applications created for the Department’s application",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Government Department retains the right to request full copies of these virtual machines at any time,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Government Department retains ownership of Department loaded software installed on virtual machines and any application or product that is deployed on the Cloud by the Government Department,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Support a secure administration interface - such as SSL/TLS or SSH - for the Government Department designated personnel to remotely administer their virtual instance,1,0,0,0,1,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide the capability to dynamically allocate virtual machines based on load, with no service interruption",1,1,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide the capability to copy or clone virtual machines for archiving, troubleshooting, and testing",1,1,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Cloud provider should offer fine-grained access controls including role based access control, use of SSL certificates, or authentication with a multi-factor authentication",1,0,0,0,1,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Cloud service should support auditing with features such as what request was made, the source IP address from which the request was made, who made the request, when it was made, and so on",1,0,0,0,0,1,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,Government Department should be permitted to bring and upload additional properly licensed non-operating system software for operation in cloud as required for the Government Department solution for use within the Services by installing it directly on a VM,0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,RAM or CPU of virtual machine should scale automatically whenever there is spike in load to deliver application availability even during spike in load,1,1,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide facility to configure virtual machine of required vCPU, RAM and Disk",1,1,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"Provide facility to use different types of disk like SAS, SSD based on type of application",1,0,1,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,CSP is responsible for Disaster Recovery Services so as to ensure continuity of operations in the event of failure of primary data center of the Government Department and meet the RPO and RTO requirements,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,RPO should be less than or equal to 2 hours and RTO shall be less than or equal to 4 hours,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The key transaction data shall have RPO of 15 minutes,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"However, during the change from Primary DC to DRC or vice-versa (regular planned changes), there should not be any data loss",1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,There shall be asynchronous replication of data between Primary DC and DRDC and the CSP will be responsible for sizing and providing the DC-DR replication link so as to meet the RTO and the RPO requirements,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The Primary DC (of the Government Department) and the DRC should be in different seismic zones,1,0,0,0,0,0,1,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,"During normal operations, the Primary Data Center (of the Government Department) will serve the requests",0,0,0,0,0,0,0,,,
https://www.meity.gov.in/writereaddata/files/RFP_CSPs_10_16.pdf,The Disaster Recovery Site will not be performing any work but will remain on standby,0,0,0,0,0,0,0,,,
